X,T,Y
0.4967141530112327,1,0.842109614486301
-0.13826430117118466,0,-0.5143425039664762
0.6476885381006925,1,1.3072757933102828
1.5230298564080254,1,2.6932550794195977
-0.23415337472333597,0,-1.1717396095462083
-0.23413695694918055,1,0.32337608262452805
1.5792128155073915,1,1.9991464177240712
0.7674347291529088,1,1.6031047673781416
-0.4694743859349521,1,0.13712392818389246
0.5425600435859647,0,0.16657537771655512
-0.46341769281246226,1,-0.12294466064577136
-0.46572975357025687,1,-0.3637426819720013
0.24196227156603412,1,1.2799658408653332
-1.913280244657798,0,-1.9026244203218268
-1.7249178325130328,0,-0.774322489636529
-0.5622875292409727,1,-0.09261793614828306
-1.0128311203344238,0,-1.3670345037896552
0.3142473325952739,0,-0.4426098637111397
-0.9080240755212111,0,-1.8095939136491836
-1.4123037013352917,0,-2.2043716728380365
1.465648768921554,1,2.099212094427296
-0.22577630048653566,1,0.5285862111284313
0.06752820468792384,1,-0.22306714632814284
-1.4247481862134568,0,-0.9772290291753991
-0.5443827245251827,0,-0.7859132503669024
0.11092258970986608,1,0.6843190957026408
-1.1509935774223028,1,0.15511673670540937
0.37569801834567196,1,1.324117676278438
-0.600638689918805,1,-0.2349040138717211
-0.2916937497932768,0,-0.7372898625009205
-0.6017066122293969,0,-1.6776143128940495
1.8522781845089378,1,1.9927015248877278
-0.013497224737933914,1,0.3809376558482189
-1.0577109289559,0,-1.5513006925314918
0.822544912103189,1,1.2569164285570367
-1.2208436499710222,0,-1.182417708491638
0.2088635950047554,1,0.5964356041007162
-1.9596701238797756,1,-1.7846714142915054
-1.3281860488984305,1,-0.7438587129150667
0.19686123586912352,0,0.41783156065382804
0.7384665799954104,1,0.6932670412739874
0.1713682811899705,0,0.8768344710631055
-0.11564828238824053,0,-0.1649423485303714
-0.3011036955892888,0,-0.29167888411686493
-1.4785219903674274,0,-1.1244147787391487
-0.7198442083947086,0,-0.6032361427629578
-0.4606387709597875,1,0.515929545996835
1.0571222262189157,1,1.7006843088198278
0.3436182895684614,0,0.03739960224824246
-1.763040155362734,0,-1.5822883927596831
0.324083969394795,1,0.2522208657344641
-0.38508228041631654,0,-0.33080242752805494
-0.6769220003059587,1,-0.19353699562818916
0.6116762888408679,1,1.007617860204598
1.030999522495951,0,0.9667307667764856
0.9312801191161986,1,0.490355596367379
-0.8392175232226385,0,-1.1135799770931194
-0.3092123758512146,1,0.23721007471934275
0.33126343140356396,1,0.9111916274022641
0.9755451271223592,0,0.4617075566593801
-0.47917423784528995,1,0.6536796825870603
-0.18565897666381712,0,-0.6187464007710675
-1.1063349740060282,0,-0.6216063737426598
-1.1962066240806708,0,-0.9826094431448283
0.812525822394198,0,0.48941216747229654
1.356240028570823,1,2.7438954748755786
-0.07201012158033385,1,-0.16882853745857385
1.0035328978920242,1,1.963109984697025
0.36163602504763415,0,0.8619271840691233
-0.6451197546051243,0,-0.9804298591434467
0.36139560550841393,0,1.0576282555405783
1.5380365664659692,0,1.4130133091664927
-0.03582603910995153,0,0.10852077552997699
1.564643655814006,1,2.1948045751996164
-2.6197451040897444,1,-2.1868994748250183
0.8219025043752238,1,1.7273066409551148
0.08704706823817134,0,0.4837914285142778
-0.29900735046586785,0,-1.1732733370849582
0.0917607765355023,1,1.2439308979745785
-1.9875689146008928,0,-2.81881490861873
-0.21967188783751193,0,0.29660121433331676
0.3571125715117464,1,1.4204651399255381
1.477894044741516,1,1.432410829633917
-0.5182702182736474,0,-0.7236773622509398
-0.8084936028931876,0,-1.3613459371361554
-0.5017570435845365,0,-0.6092175587289042
0.9154021177020741,0,0.7613849756092035
0.32875110965968446,1,1.2185813757943544
-0.5297602037670388,1,0.6253941692927656
0.5132674331133561,1,1.7111093385083342
0.09707754934804039,0,-0.18400646394111067
0.9686449905328892,1,1.3640340536606255
-0.7020530938773524,1,-1.0437721899878274
-0.3276621465977682,0,-0.7305971798458626
-0.39210815313215763,0,0.09031766341657116
-1.4635149481321186,0,-0.6557235363580027
0.29612027706457605,1,0.17894584112461503
0.26105527217988933,1,0.4648231426034422
0.0051134566424609,1,0.4919105781629974
-0.23458713337514742,1,0.40549344603465576
-1.4153707420504142,0,-1.8201725020112374
-0.42064532276535904,0,-0.2086148005333142
-0.3427145165267695,1,-0.0796341900622275
-0.8022772692216189,1,-0.30950340466075843
-0.16128571166600914,0,0.11185641233584065
0.4040508568145384,1,0.9072619917200073
1.8861859012105302,1,2.1679929559472457
0.17457781283183896,0,0.11977291086892354
0.257550390722764,0,0.2133689111200963
-0.0744459157661671,0,-0.2594514307072311
-1.9187712152990415,0,-2.0481692466325927
-0.026513875449216878,1,1.2728097098031417
0.06023020994102644,0,0.3406899339116458
2.463242112485286,1,2.8155019534707058
-0.19236096478112252,0,0.1561162374742453
0.30154734233361247,1,0.6346375974556075
-0.03471176970524331,0,0.5518505490880774
-1.168678037619532,0,-0.9838569415204851
1.1428228145150205,1,1.5891717425129062
0.7519330326867741,0,0.9757914955919128
0.7910319470430469,1,0.5055938710087973
-0.9093874547947389,0,-1.4727711892496416
1.4027943109360992,1,1.3058318077365714
-1.4018510627922809,1,-0.8303795154104274
0.5868570938002703,1,1.9531145935428162
2.1904556258099785,1,3.8061056989062947
-0.9905363251306883,0,-0.6715107744103097
-0.5662977296027719,0,-0.31587549213054344
0.09965136508764122,0,-0.8008775019887282
-0.5034756541161992,1,-0.27481255398321003
-1.5506634310661327,0,-1.9445553070202521
0.06856297480602733,0,-0.24186082431953068
-1.0623037137261049,0,-1.1463756230184996
0.4735924306351816,0,0.23754714178661798
-0.9194242342338034,0,-1.9090741394216972
1.5499344050175399,1,2.4238895330763066
-0.7832532923362371,0,-1.3196248052061403
-0.3220615162056756,1,0.2975619158498992
0.8135172173696698,1,2.3505585522446566
-1.2308643164339552,0,-1.690556612227167
0.22745993460412942,1,-0.5376838267690354
1.307142754282428,1,1.6641406433423727
-1.6074832345612275,0,-1.057003417061942
0.1846338585323042,0,1.1638075856426011
0.2598827942484235,0,-0.35489200297778495
0.78182287177731,1,1.530172483395571
-1.236950710878082,0,-1.4696059392681087
-1.3204566130842763,0,-1.373430790236344
0.5219415656168976,0,1.8441132391254151
0.29698467323318606,1,0.04549950903560945
0.25049285034587665,0,0.3773626810931634
0.34644820949697586,0,0.5802947953796924
-0.6800247215784908,1,0.36286844089118275
0.23225369716100355,0,0.28124527389645126
0.29307247329868125,1,0.9470977430507324
-0.7143514180263678,0,-0.9101757017372633
1.8657745111447566,0,2.00033798176731
0.4738329209117875,1,0.8022367831630823
-1.1913034972026486,0,-0.8805175522746231
0.6565536086338297,0,0.4717484406120127
-0.9746816702273214,0,-0.7861314732762282
0.787084603742452,1,1.2724531968999628
1.158595579007404,1,2.221620704393488
-0.8206823183517105,0,-0.8463791801459536
0.9633761292443218,1,0.5768598951408811
0.4127809269364983,0,1.0437416772934942
0.82206015999449,1,0.8691940095631805
1.8967929826539474,1,2.0699098133295375
-0.2453881160028705,1,-0.04321876302461658
-0.7537361643574896,0,-0.06651711777208091
-0.8895144296255233,1,-1.4573515366148713
-0.8158102849654383,0,0.753063981864559
-0.07710170941410412,1,0.9509266951189218
0.3411519748166435,0,0.4527714318812233
0.27669079933001905,1,0.7492437990218759
0.8271832490360238,0,0.9699602864648522
0.01300189187790702,0,0.2735631060675763
1.4535340771573169,1,2.2761418701323457
-0.2646568332379561,0,0.013145399763768162
2.720169166589619,1,3.264959507217243
0.6256673477650062,0,0.5269981376113432
-0.8571575564162826,1,-0.43279419824303844
-1.0708924980611123,1,-0.6683466382374528
0.4824724152431853,1,1.5493574636767176
-0.22346278532585084,1,0.57331557581458
0.7140004940920919,1,-0.25619382324004825
0.47323762457354485,1,1.3011880128384252
-0.07282891265687277,0,0.02453918470251465
-0.846793718068405,0,-0.8561480962913537
-1.5148472246858646,0,-1.7091064512303076
-0.4465149520670211,0,0.11554140792598566
0.8563987943234723,1,1.8301620253849014
0.21409374413020396,1,0.32765491021839943
-1.245738778711988,0,-1.0422126351497205
0.173180925851182,1,0.18735255858053906
0.3853173797288368,1,0.19550829733437164
-0.883857436201133,0,-1.1972160484961156
0.1537251059455279,1,1.0849218421369073
0.058208718445999896,0,0.5347712411340433
-1.142970297830623,0,-0.8864275877819766
0.3577873603482833,0,0.7203352537722818
0.5607845263682344,1,1.3188736699257135
1.083051243175277,1,1.2623104455638008
1.053802052034903,0,1.2697633243718733
-1.377669367957091,0,-0.9774646053432499
-0.9378250399151228,0,-0.5606793750083355
0.5150352672086598,1,1.6094919529459812
0.5137859509122088,1,1.3679378745127406
0.5150476863060478,1,1.1907717900768393
3.8527314906547208,1,4.887806609812935
0.570890510693167,1,1.057629881068637
1.135565640180599,1,1.1946283145667398
0.9540017634932023,1,1.3724682815213205
0.651391251305798,0,0.27893992890257346
-0.31526924464034556,1,-0.15285838212753633
0.7589692204932672,0,0.6867098851355082
-0.7728252145375718,1,-0.6690351750375525
-0.23681860674000887,0,-0.39079937155952904
-0.48536354782910346,0,-1.4321708813059963
0.08187413938632256,1,0.6885209930727918
2.3146585666735087,1,2.8152613043546206
-1.8672651925917483,1,-1.7758095081258434
0.6862601903745136,1,1.5158830245907162
-1.6127158711896519,1,-0.6439308023763726
-0.4719318657894335,0,-1.2757117979739205
1.0889505969673663,0,0.7075882076842592
0.06428001909546277,1,0.1797088442018137
-1.0777447779293061,0,-1.5476963284837384
-0.7153037092599682,0,-0.300566288294094
0.6795977489346758,1,1.082684679548274
-0.7303666317171367,0,-0.862624052372442
0.21645858958197486,1,-0.2854725926214019
0.04557183990381377,0,0.36328085500842694
-0.6516003476058169,0,-1.2712295450325533
2.1439440893253257,1,2.67391040445849
0.6339190223180112,1,1.2726074912971073
-2.025142586657607,0,-1.3448132887382815
0.18645431476942764,1,0.032044115209871604
-0.661786464768388,0,-2.1715425426788006
